"numero_expediente","url_archivo_TC","url_archivo_original","tipo_expediente","motivos_demanda","sentido_resolucion","fundamentos"
"00435-2005-AA","https://tc.gob.pe/jurisprudencia/2005/00435-2005-AA.pdf","data\sentencia-Extract\2005\sentencia-pdf-2005.csv","Proceso de Amparo","Con fecha 14 de enero de 2004, el recurrente interpone demanda de amparo contra el Poder Judicial; contra el titular de la Vocalía Suprema de Instrucción Penal, señor José Luis Lecaros Cornejo; los vocales de la Sala Penal Especial de la Corte Suprema de Justicia de la República, señores Biaggi Gómez, Garay Salazar y Cabanillas Saldívar; y contra el señor Manuel Guillermo Paz Rodríguez, querellante en el proceso que se le sigue en su contra; solicitando que se declare inaplicable a su persona la Resolución N.O 67-02, de fecha 6 de noviembre de 2002, que confirma la sentencia recurrida en el expediente N.O 12- 2002; Y la Resolución S/N, de fecha 20 de noviembre de 2002, que declara improcedente xtemporáneo el recurso de nulidad interpuesto en dicho proceso. Así mismo, solicita que, reponiéndose las cosas al estado anterior a la violación de sus derechos constitucionales al debido proceso y de defensa, se realice una nueva diligencia de visualización y transcrip~ión del audio materia del proceso de querella por difamación del que fue objeto, porque el mismo se habría realizado sin su presencia en vista de que el auto que dispone tal diligencia fue notificado un día antes de ser llevado a cabo, sin tomarse en cuenta el término de la distancia. La Procuradora Pública a cargo de los asuntos judiciales del Poder Judicial aduce que la demanda ha sido interpuesta, únicamente, para cuestionar el criterio jurisdiccional adoptado en dichas resoluciones, esgrimiéndose argumentos meramente subjetivos. .. , Sostiene, también, que dichas resoluciones se han emitido observándose los principios y dispositivos previstos en el ordenamiento jurídico vigente, por lo que no se puede admitir que se haya tramitado el proceso de forma irregular. La Primera Sala Civil de la Corte Superior de Justicia de Lima, con fecha 17 de enero de 2003, declara improcedente in--lírnine la demanda, por considerar que no proceden las acciones de garantía contra resoluciones judiciales expedidas dentro de un proceso regular. La recurrida confirma la apelada por los mismos fundamentos.","Infundada","[""4. Del auto de apertura de instrucción que aparece en el cuaderno de querella, a fojas 7, se desprende que al recurrente se le abre instrucción en la vía sumarísima “por el delito contra el honor - difamación agravada a través de medio de prensa- en agravio de Manuel Paz Rodríguez”. Los ámbitos de delimitación de la instrucción son, por tanto, los cargos por el delito en cuestión y no los detalles sobre tal o cual palabra que viole el bien jurídico, que es materia precisamente de la investigación judicial. Es en el proceso de instrucción o investigación judicial, como puede apreciarse de la transcripción de la cinta de vídeo del programa “Entre Líneas”, donde, al responder una pregunta del periodista que entrevista al hoy demandante, sobre su relación comercial con el señor Manuel Paz Rodríguez, este responde: “si hubiera sabido las condiciones y la catadura moral del señor Manuel Paz, jamás hubiera tenido siquiera relaciones amicales, no saben ustedes cuánto me arrepiento de haber conocido a ese 'RUIN” [...]'. Conforme se advierte tanto de la sentencia de mérito como de su confirmatoria por la Sala Penal Especial de la Corte Suprema, el propio recurrente habría admitido en su declaración instructiva haber empleado dicho término al referirse al querellante, tratando de aminorar sus efectos al sostener que lo ha llamado así para referirse a su “baja estatura y no a sus calidades morales”. Por tanto, dicho calificativo no ha estado ausente en el debate penal y, en consecuencia, no puede sostenerse, como pretende el recurrente, que no ha podido ejercer su defensa respecto de tales imputaciones. En consecuencia, este extremo de su pretensión en el proceso de amparo debe rechazarse. [...]"", '6. Como se aprecia del cuaderno de querella, respecto de estas anomalías, el recurrente ha tenido ocasión de hacer valer los recursos pertinentes dentro del respectivo proceso penal. Así, y admitiendo los calificativos de “estafador” y “falsificador”, que contenían sus declaraciones en la cinta y el audio en cuya transcripción dice no haber participado, propuso la ""excepción de verdad"" al amparo de los incisos 2 y 3 del artículo 134 del Código Penal. Es decir, no cuestionaba aquí el contenido de las cintas y tampoco tachaba dichas pruebas, sino que pretendía que los adjetivos dirigidos a su querellante se correspondieran con la realidad. Esta excepción, no obstante, ha sido declarada infundada en la sentencia de mérito, y luego confirmada por la Sala Penal de la Corte Suprema, tras meritar una serie de elementos de prueba, entre ellos los informes emitidos por el titular el Tercer Juzgado Especializado en lo Penal de Puno, y los certificados respecto de la inexistencia de proceso penal abierto contra el querellante.']"
"01243-2005-AA","https://tc.gob.pe/jurisprudencia/2005/01243-2005-AA.pdf","data\sentencia-Extract\2005\sentencia-pdf-2005.csv","Proceso de Amparo","Con fecha 12 de mayo de 2003, el recurrente interpone acción de amparo contra la mpresa Petróleos del Perú S.A. (PETROPERÚ S.A.), solicitando el pago de los reintegros evengados de su pensión de jubilación adeudados desde julio de 1996 hasta junio de 2001, más los intereses legales, costas y costos del proceso. Manifiesta que es pensionista del r'gimen del Decreto Ley N.º 20530, y que viene percibiendo una pensión nivelable; y que, o obstante ello, la emplazada a partir de dicha fecha le abonó su pensión con la imposición del tope previsto en la Sexta Disposición Complementaria del Decreto Legislativo N.º 817, lo cual constituye una agresión a sus derechos pensionarios. La emplazada propone las excepciones de falta de agotamiento de la vía administrativa, de caducidad y de prescripción, y contesta la demanda señalando que el demandante no ha acreditado que se hayan impuesto topes a su pensión; y que, en todo caso cualquier diferencia de adeudos de su pensión ha quedado saldada con el reintegro de pensiones que se le ha abonado en el mes diciembre de 2001. / El Vigésimo Primer Juzgado Especializado Civil de Lima, con fecha 18 de setiembre de 2003, declaró infundadas las excepciones propuestas e improcedente la demanda, por considerar que la dilucidación de la controversia requiere de la actuación de pruebas, lo que no es posible en este proceso constitucional, el cual carece de etapa probatoria. La recurrida confirmó la apelada, argumentando que para determinar si se le impusieron topes a la pensión del demandante, es necesaria la actuación de medios probatorios razón por la cual el proceso de amparo no es la vía idónea para ventilar la controversia.","Improcedente","['3. De lo expuesto no se evidencia, de manera clara, real, efectiva e inobjetable, la vulneración de derecho constitucional alguno del demandante, pues no se puede determinar con certeza cuando dejó de imponérsele topes a su pensión de jubilación, ni a partir de qué fecha la demandada le vino pagando los reintegros por la aplicación del tope pensionario, razones por las que se deja a salvo su derecho para que, en la vía pertinente, que cuenta con la etapa probatoria correspondiente, acredite si existe algún monto pendiente de reintegro o de pago por la emplazada; siendo ello así, el presente proceso no resulta idóneo para el fin que se persigue, por carecer de etapa probatoria, como lo establece el artículo 13° de la Ley N.° 25398, aplicable al caso.']"
"01705-2004-AA","https://tc.gob.pe/jurisprudencia/2005/01705-2004-AA.pdf","data\sentencia-Extract\2005\sentencia-pdf-2005.csv","Proceso de Amparo","Con fecha 2 de setiembre de 2003, don Luis Mogollón Farfán y Virgilio Guizado Mendoza, en representación de la Cooperativa de Transporte Urbano ""Miguel Grau"" Ltda., interponen demanda de amparo contra la Universidad Nacional de Piura, solicitando que se suspenda la arbitraria disposición verbal que ordena al personal de vigilancia de dicho centro de estudios impedir el ingreso de los vehículos de la cooperativa que representan al campus de la demandada, obligándolos a recurrir a vías alternas, las mismas que no se encuentran pavimentadas, y, en consecuencia, a que se respete su recorrido que termina en la Calle 7, colindante con el caserío Miraflores, calle que cruza el campus de la Universidad Nacional de Piura, tal como lo señala el permiso de operación N. o TU-COOPMI GRAU- 02-2002. Aducen los recurrentes que, con fecha 28 de noviembre de 2002, la Municipalidad Provincial de Piura otorgó a su representada el permiso de operación N.o TU-COOPMI GRAU-02-2002 donde se aprecia el servicio de ruta, que es: Enace -Hospital Regional UNP (Calle 7 - UNP, colindante con el Caserío Miraflores), no obstante, el personal de seguridad de la universidad referida no les permite el ingreso al campus, vulnerando sus derechos al trabajo, al libre tránsito y a la igualdad. ~, : • 2 \ . La Universidad Nacional de Piura contesta la demanda solicitando que la misma sea declarada infundada. Alega que los actores no cuentan con autorización para transitar en el campus de la Universidad Nacional de Piura. El Quinto Juzgado Civil de Piura, con fecha 9 de octubre de 2003, declara infundada la demanda al considerar que el Permiso de Operación N.O TU-COOPMI GRAU -02-2002 tuvo vigencia sólo hasta el 31 de diciembre de 2001 y que no comprendía en su recorrido las vías que atravies:an la universidad emplazada. La recurrida, confirma la apelada, esencialmente por los mismos fundamentos.","Infundada","['2. De los medios probatorios obrantes en el expediente, así como del Oficio N.° 091-2005- A/MPP, de fecha 9 de marzo de 2005, remitido por la Municipalidad Provincial de Piura, y que corre a folios 114 del cuadernillo del Tribunal Constitucional, ha quedado establecido que: a) La Calle 7 constituye vía pública, sin embargo, ésta no atraviesa el campus universitario de la demandada. b) Mediante el Acta de Concertación N.° 057-2001 del Plan Regulador de Rutas, suscrita entre la Municipalidad Provincial de Piura y la demandante (fojas 110 a 113 de autos), se observa que la empresa recurrente no cuenta con autorización de circulación por la Calle 7. c) Actualmente, la demandante no cuenta con autorización municipal para el transporte público de pasajeros en general, ni para circular por la Calle 7 en particular, ni mucho menos atravesar el campus de la Universidad Nacional de Piura.', '3. En consecuencia, al no haberse acreditado la vulneración de los derechos constitucionales invocados, la demanda debe desestimarse.']"
"03918-2004-AC","https://tc.gob.pe/jurisprudencia/2005/03918-2004-AC.pdf","data\sentencia-Extract\2005\sentencia-pdf-2005.csv","Proceso de Cumplimiento","Recurso extraordinario interpuesto por don Guillermo Zacarías Guerrero Guerrero a la sentencia de la Primera Sala Especializada Civil de la Corte Superior de Justicia ambayeque, de fojas 78, su fecha 14 de octubre de 2004, que declara improcedente la anda de autos. Con fecha 21 de octubre de 2003, el recurrente interpone acción de cumplimiento contra la Municipalidad Provincial de Chiclayo, solicitando el cumplimiento del Acuerdo Municipal N.O2 29-2002-A-MPCH, de fecha 31 de diciembre de 2002, mediante el cual se dispone asignarle las funciones que le corresponden, cuando finalice sus labores de regidor de dicha municipalidad. La emplazada contesta la demanda manifestando que el Acuerdo Municipal N.O 229-2002-A-MPCH ha sido declarado nulo mediante el Acuerdo Municipal N.o 138/-2003- GPCH/A, de fecha 11 de agosto de 2003, por lo que no es posible ejecutarlo. El Segundo Juzgado Civil de Chiclayo, con fecha 21 de enero de 2004, declara improcedente la demanda por considerar que el Acuerdo Municipal N.O 229-2002-A MPCH, por haber sido declarado nulo por el Acuerdo Municipal N.O 138/-2003-GPCH/A, de fecha 11 de agosto de 2003, no resulta exigible. La recurrida confirma la apelada por el mismo fundamento.","Improcedente","['4. En el presente caso, de fojas 27 a 28 de autos, obra el Acuerdo Municipal N.° 138/-2003-GPCH/A, de fecha 11 de agosto de 2003, que resuelve: “[...] Declarar la nulidad administrativa, de oficio, del Acuerdo Municipal N.° 229-2002-A-MPCH, de fecha 31 de diciembre de 2002 [...]”. En consecuencia, la presente demanda no puede ser acogida, toda vez que, habiendo quedado sin efecto el citado Acuerdo de Concejo cuyo cumplimiento se exige, ya no se encuentra vigente el mandamus cuyo cumplimiento pretende el demandante.']"
"04685-2004-AA","https://tc.gob.pe/jurisprudencia/2005/04685-2004-AA.pdf","data\sentencia-Extract\2005\sentencia-pdf-2005.csv","Proceso de Amparo","","Improcedente","['12. La notificación según lo requerido por el colegio profesional. Si se asumiera que lo señalado por el certificado fuera totalmente cierto, ello no basta según las normas internas del colegio profesional. Según los Estatutos del Colegio de Abogados de Lima, “los colegiados están obligados [...] a mantener informado al CAL de su domicilio”. Entonces, como se ha podido apreciar, no queda acreditado que el colegio profesional haya conocido del nuevo domicilio del recurrente, pues de lo que ha expuesto no queda corroborado tal dato. Es más, la Secretaría General del Colegio de Abogados de Lima emitió un informe, elaborado en agosto del 2003, en el que se observa que (...). De lo expuesto, no existe evidencia alguna respecto a que el Colegio de Abogados de Lima conocía el nuevo domicilio del demandante. Por tanto, el actor fue notificado debidamente en el lugar que constaba en los registros internos del colegio profesional. De esta manera no se comprueba afectación alguna del derecho a la defensa, y, por tanto, al debido proceso, pues si bien no lo ejercitó, no fue culpa atribuible al demandado, sino al propio demandante. [...]', '14. El derecho al trabajo relacionado con el derecho al debido proceso y a la defensa. Como se sabe, el derecho al trabajo constitucionalmente reconocido no es un derecho absoluto. Por tanto, su ejercicio debe estar arreglado a la Constitución y las normas pertinentes. En tal sentido, el Colegio de Abogados de Lima sí puede limitar el ejercicio laboral de sus agremiados, en tanto vela por el funcionamiento de la institución e idoneidad de sus miembros. De tal manera, al haber quedado desvirtuado que la sanción impuesta por el colegio profesional ha vulnerado los derechos al debido proceso y a la defensa, no se puede aseverar que se haya afectado el derecho al trabajo del demandante.']"
"04147-2004-AA","https://tc.gob.pe/jurisprudencia/2005/04147-2004-AA.pdf","data\sentencia-Extract\2005\sentencia-pdf-2005.csv","Proceso de Amparo","Con fecha 21 de abril de 2004, el recurrente interpone acción de amparo contra el Alcalde y el Gerente de la Municipalidad Provincial de Concepción, solicitando que se ordene su reposición en el cargo que venía desempeñando. Manifiesta haber sido despedido arbitrariamente, pues, en virtud del artículo 1.0 de la Ley N.O 24041, solo podía ser cesado y/o destituido por las causas prescritas en el capítulo V del Decreto Ley N.O 276, y con sujeción al procedimiento establecido en él. Alega que se ha violado su derecho al trabajo. Los emplazados contestan la demanda manifestando que el cargo de asesor legal que desempeñaba el actor era de confianza, conforme se acredita con las resoluciones que obran en autos, y que por ello es aplicable a su caso el artículo 10 de la Ley N. o 24041. ~ El Juzgado Mixto de Concepción, con fecha 1 de junio de 2004, declara infundada la demanda por considerar que en autos está acreditado que el demandante ocupó un cargo de confianza, y que, en aplicación del artículo 2 de la Ley N.o 24041, no goza de la f protección de la Ley N. o 24041. La recurrida confIrma la apelada por el mismo fimdamento.","Infundada","['3. Por lo expuesto, no está acreditado en autos que el demandante cumpla los requisitos del artículo 1° de la Ley N.° 24041, encontrándose, más bien, comprendido en el artículo 2° de dicha ley, es decir, que está excluido del beneficio de la permanencia o estabilidad, toda vez que desempeñó un cargo de confianza desde el 13 de mayo de 2003 hasta el 30 de marzo de 2004.', '4. Cabe puntualizar que el artículo 40.° de la Constitución establece que quienes desempeñan un cargo de confianza en la Administración Pública, no están comprendidos en la carrera administrativa; de lo que se infiere que ese status especial permite que el servidor público de confianza pueda ser removido del cargo según el criterio discrecional del designante y en atención a los fines del servicio para el que se es requerido; en consecuencia, no habiéndose acreditado la vulneración del derecho invocado, carece de sustento la demanda.']"
"04841-2004-AA","https://tc.gob.pe/jurisprudencia/2005/04841-2004-AA.pdf","data\sentencia-Extract\2005\sentencia-pdf-2005.csv","Proceso de Amparo","Con fecha 13 de junio de 2003, la empresa recurrente interpone acción de amparo contra el Ministerio de Economía y Finanzas (MEF) y la Superintendencia Nacional de Administración Tributaria (SUN AT), solicitando que se declare inaplicable, a su caso, la Quinta Disposición Transitoria y Final de la Ley N.º 27804, que crea el anticipo adicional del Impuesto a la Renta (AAIR). Afirma que el cobro del anticipo en mención vulneraría sus derechos a la propiedad, a la libertad de trabajo, a la libre empresa y a la no confiscatoriedad de los tributos, pues tiene pérdidas tributarias acumuladas de ejercicios anteriores. De otro lado, prevé que, en el ejercicio fiscal 2003, no habrá Impuesto a la Renta que pagar, por lo tanto, la exigencia del anticipo adicional deviene en confiscatoria. La SUNAT y el Procurador Público del MEF oponen la excepción de incompetencia, de falta de agotamiento de la vía previa y de caducidad; y contestan la demanda manifestando que el AAIR no es en sí un impuesto, sino un sistema de pagos anticipados que toma en cuenta los activos netos de la empresa, el cual podrá ser utilizado como crédito al final del ejercicio, razón por la cual no constituye un despojo al patrimonio del deudor. Agregan que la Quinta Disposición Transitoria y Final de la Ley 27804 no constituye una norma autoaplicativa, dado que se requiere que medie un acto administrativo que, en el presente caso, debería materializarse en una orden de pago, puesto que la norma en mención, por sí misma, no constituye un acto lesivo. .. El Vigésimo Quinto Juzgado Especializado en lo Civil de Lima, con fecha 26 de agosto de 2003, declara infundadas las excepciones y la demanda estimando que no se ha acreditado que la aplicación de las normas cuestionadas infrinjan preceptos constitucionales, puesto que el inciso c) de la Quinta Disposición Transitoria y Final de la Ley 27804 establece que, en caso de arrojar pérdidas, procede la devolución del AAIR. La recurrida confirma la apelada argumentando que no es posible pretender la inaplicación de una norma sobre la base de un hecho futuro e incierto que, de no ocurrir, dejaría sin sustento fáctico la decisión adoptada.","Fundada","['3. En la referida Sentencia, el Tribunal Constitucional declaró la inconstitucionalidad de las normas cuestionadas, estableciendo que “si en el impuesto a la renta, el hecho económico que sirve de sustento para la creación del tributo es la generación de renta, el mismo basamento deberá ser utilizado por el legislador para esclarecer el pago anticipado, generándose, en caso de producido el quiebre de dicha estructura, una colisión con el principio de capacidad contributiva”.', '4. De otro lado, en el fundamento 22 de la STC 1907-2003-AA/TC, el Tribunal hizo referencia a la viabilidad de que la Administración Tributaria pueda expedir determinadas normas reglamentarias con objeto de dar cumplimiento a la STC 033- 2004-AI/TC, debiendo enmarcarse en los propios términos de la sentencia a fin de no restar eficacia al sentido del fallo, el cual tuvo por finalidad corregir una situación, a todas luces, inválida, provocada por la expedición de una norma que no está en consonancia con los principios que deben regir la potestad tributaria del Estado.']"
"03369-2004-AA","https://tc.gob.pe/jurisprudencia/2005/03369-2004-AA.pdf","data\sentencia-Extract\2005\sentencia-pdf-2005.csv","Proceso de Amparo","Con fecha 16 de julio de 2003, el recurrente interpone demanda de amparo contra la Registradora pública de Ica, doña Catherine Matos Munarriz, a fin de que se declaren nulas las aclaraciones efectuadas en los asientos C-4 de las Partidas Registrales N. os 02016858 y 02016710 del Registro de Propiedad Inmueble de la Oficina Registral de lea, alegando que con los referidos actos registrales se ha vulnerado su derecho de propiedad. Manifiesta que mediante Escritura Pública de ormalización de transferencia de bienes urbanos del 30 de julio de 1981, la nmobiliaria Santa Anita (en liquidación) adjudicó en compra-venta a favor de su cónyuge, doña Lucía Valle Wuffarden de Guerrero, los departamentos 202 y 307 del edificio ubicado en Calle Loreto N.o 168, y en copropiedad el condominio San Luis, ubicado en calle Municipalidad N.oS 220, 228 Y 234, inscribiéndose en las partidas rrespondientes. el 18 de noviembre de 1981 como bienes de la sociedad conyugal; y ~ue, sin embargo, las mencionadas partidas han sido modificadas mediante aclaraciones, figurando actualmente su cónyuge como titular única del derecho de propiedad de los citados inmuebles, sin que exista título modificatorio o resolución judicial que lo ordene. ), El procurador público competente contesta la demanda solicitando que sea !J17 declarada improcedente o, alternativamente, infundada. Alega que la registradora pública emplazada efectuó las aclaraciones que cuestiona el actor en virtud del principio de rogación y del instrumento público presentado por su cónyuge y que, en todo caso, su pretensión requiere de una etapa probatoria de la que carece el proceso de amparo. La registradora pública emplazada propone la excepción de falta de legitimidad para obrar del demandante, y contesta la demanda solicitando que sea declarada infundada, manifestando que en lo documentos presentados por la cónyuge del actor consta que los inmuebles registrados y que han sido materia de aclaración tienen la calidad de bienes propios adquiridos mediante herencia. El Segundo Juzgado Especializado en 10 Civil de lea, con fecha 5 de setiembre de 2003, desestimó la excepción propuesta, y declaró improcedente la demanda, por estimar que la pretensión del actor se encuentra fuera del alcance de las acciones de garantía y merece de la actuación de medios probatorios por el sujeto procesal que efectivamente tenga interés y legitimidad para contradecir, lo que no ocurre en correlato a la registradora pública demandada (sic). La recurrida confirmó la apelada por considerar que, para que la pretensión del actor prospere, es necesario que el acto acusado de lesivo sea manifiestamente arbitrario, a fin de crear en el juez certeza sobre la necesidad de poner fin a la agresión sufrida, situación que no se presenta en el caso de autos.","Infundada","['4. Como es de verse, la traslación del dominio de los citados inmuebles se hizo en virtud de la Escritura Pública del 30 de julio de 1981 -documento que en copia corre a fojas 72 a 80 de autos, y que constituye título archivado- de la cual se aprecia que la Sociedad Inmobiliaria Santa Anita SCRL. (en liquidación), por acuerdo de Junta General Extraordinaria de Socios del 11 de julio de 1981 -según fluye del acta de fojas 78 y siguientes- decidió transferir todos los inmuebles urbanos de su propiedad a favor de sus socios, entre los cuales no figura el recurrente y sí su cónyuge, doña Lucía Valle Wuffarden, de acuerdo a la minuta que dio origen a la mencionada Escritura Pública obrante a fojas 72 vuelta y 73.', '5. Si bien es cierto que en los asientos C-3 de las Partidas N.° 02016710 y 02016858 aparece el recurrente como esposo de doña Lucía Valle Wuffarden, dicha mención no implica desplazamiento a su favor de los derechos de propiedad respecto de los inmuebles allí registrados, debiéndose enfatizar que dicho supuesto no se encuentra sustentado en documento alguno que así lo establezca, por lo cual las aclaraciones efectuadas mediante los Asientos C-4 de las precitadas partidas no constituyen vulneración del derecho de propiedad invocado por el recurrente.']"
"03196-2004-AC","https://tc.gob.pe/jurisprudencia/2005/03196-2004-AC.pdf","data\sentencia-Extract\2005\sentencia-pdf-2005.csv","Proceso de Cumplimiento","Con fecha 24 de junio de 2003, el recurrente interpone acción de cumplimiento contra la Municipalidad Distrital de Bellavista-Callao, solicitando que se cumpla el artículo 119° de la Ley Orgánica de Municipalidades (Ley 23 853), disposición ratificada mediante el artículo 49° de la nueva Ley Orgánica de Municipalidades (Ley 27972); y que, en consecuencia se proceda a la clausura definitiva del local de la empresa Praxair Perú S.A. Manifiesta que la empresa Praxair Perú S.A., ubicada en la Av. Venezuela N.O2 597, Bellavista (Callao), realiza actividades industriales contaminantes que perjudican la salud y tranquilidad de los vecinos de las urbanizaciones de Santa Cecilia, San José y San Joaquín. Sostiene que aun cuando la municipalidad ha sido informada de dicha situación, no ha adoptado medidas de mitigación para tan grave problema y ha omitido cumplir sus labores de fiscalización, control y sanción (clausura de local) prescritas en la norma municipal. El Cuarto Juzgado en lo Civil del Callao, con fecha 27 de junio de 2003, declara improcedente la demanda por considerar que el demandante no ha acreditado, a través de un acto administrativo expedido por la demandada, la obligación que se encuentre personalizada a su favor, y que, por lo tanto, no existe el mandamus que obligue al funcionario demandado a realizar determinado acto. Agrega que las normas invocadas por el actor constituyen el marco jurídico de las facultades de las municipalidades, en materia de saneamiento, salubridad y salud reguladas en la Ley Orgánica de Municipalidades. La recurrida, confirmando la apelada, declara improcedente la demanda argumentando que en el caso no se cumplen los presupuestos establecidos para la procedencia de la acción de garantía, toda vez que los hechos que sustentan la demanda son materia de estación probatoria, etapa que no es posible actuar en este proceso.","Improcedente","['4. La demanda exige el cumplimiento de un mandato contenido en una norma. En este caso, el artículo 119° de la Ley Orgánica de Municipalidades, que establece: “Las autoridades municipales pueden ordenar la clausura transitoria o definitiva de edificios, establecimientos o servicios cuando su funcionamiento esté prohibido legalmente y constituya peligro, o cuando sean contrarios a las normas reglamentarias, o produzcan olores, humos, ruidos u otros daños perjudiciales para la salud o la tranquilidad del vecindario. Dicha disposición ha sido ratificada por el artículo 49° de la actual Ley Orgánica que dice: “La autoridad municipal puede ordenar la clausura transitoria o definitiva de edificios, establecimientos o servicios cuando su funcionamiento está prohibido legalmente o constituye peligro o riesgo para la seguridad de las personas y la propiedad privada o la seguridad pública, o cuando infrinjan las normas reglamentarias o de seguridad del sistema de defensa civil, o produzcan olores, humos, ruidos u otros efectos perjudiciales para la salud o la tranquilidad del vecindario”.', '5. En concordancia con el criterio de este Tribunal expuesto en la STC 191-2003-AC/TC, la demanda debe ser desestimada, toda vez que la norma cuyo cumplimiento invoca el demandante, no contiene un mandato que aparezca en forma cierta, exacta e inobjetable. En efecto, de dicha norma no se infiere indubitablemente un mandato que deba ser acatado por la municipalidad, sino que se establece un posible accionar de la entidad, sujeto al cumplimiento de determinados supuestos de hecho o derecho que la propia disposición exige a fin de materializar la sanción de clausura de local.']"
"02833-2004-AA","https://tc.gob.pe/jurisprudencia/2005/02833-2004-AA.pdf","data\sentencia-Extract\2005\sentencia-pdf-2005.csv","Proceso de Amparo","Con fecha 26 de agosto de 2004, el recurrente interpone demanda de amparo contra la Municipalidad Distrital de Comas, solicitando que se abstenga de desalojar a los asociados de la institución que representa del lugar donde ejercen el comercio ambulatorio, ubicado en la cuadra 29 de la Av. Universitaria (vía auxiliar) del distrito de Comas. Sostiene que con fecha 19 de diciembre de 1987 se constituyó la precitada Asociación, la que incluso se encuentra debidamente inscrita en los Registros Públicos, Tomo 390, Asiento 154597, Ficha 19278; que durante todo ese tiempo han venido desarrollando actividades económicas con toda normalidad, habiendo respetado siempre a la vecindad; que, no obstante, mediante Oficio N.o 049-2003-DCIIM, se les l a conminado a abandonar el área que ocupan en un plazo máximo de 24 horas f improrrogables, bajo amenaza de tomarse las medidas respectivas. Manifiesta, asimismo, que no existe voluntad de la demandada por reubicarlos, ni tampoco de efectuar coordinaciones de formalización, pese a que el Acuerdo de Concejo N.O 02- 2002-CIM del 3 de abril de 2003, artículo 2°, dispuso constituir el Concejo para la formalización del comercio Ambulatorio de Comas así como para delimitar sus _fi., I funciones, mientras que su artículo 5° estableció que se deja sin efecto cualquier norma que se le oponga; por tanto considera vulnerado su derecho constitucional al trabajo. r;:y La Municipalidad Distrital de Comas deduce las excepciones de falta de legitimidad para obrar y/o representación defectuosa o insuficiente del demandante, falta de agotamiento de la vía previa, de incompetencia y de ambigüedad en el modo de proponer la demanda. Por otra parte y en cuanto al fondo, contesta la demanda alegando que el demandante no es vecino de su distrito, 10 que se verifica con su copia del DNI; que el Oficio N.O 049-2003-CDIIMC no se evidencia un desinterés de reubicar a los miembros de la referida Asociación, ya que se vienen realizando las correspondientes coordinaciones para tal fin; y que se les ha otorgado a los miembros de la mencionada Asociación un plazo razonable para que desocupen la vía pública que está considerada como zona rígida, ya que se tiene programada la pavimentación de la vía pública citada, de modo que no se ha vulnerado derecho constitucional alguno puesto que no ha existido autorización para tal fin. El Quinto Juzgado Civil de Independencia, con fecha 28 de noviembre de 2004, declaró infundadas las excepciones y la demanda, por considerar que la emplazada, al solicitar a la demandante que desocupe la vía pública, está cumpliendo con las funciones que se le ha encomendado por ley, más aún cuando la mencionada Asociación tiene un terreno donde pueden desarrollar sus actividades comerciales. La recurrida, revocando la apelada, declara improcedentes las excepciones y la demanda, estimando que la pretensión del demandante es que se le conceda un derecho, cuando el amparo no es la vía idónea para tal fin.","Infundada","['2. Merituados los argumentos de las partes así como las instrumentales obrantes en el expediente, este Colegiado considera que la presente demanda no resulta legítima en términos constitucionales, habida cuenta de que: a) la asociación recurrente no cuenta con ningún tipo de autorización o licencia que faculte a dicha organización o a sus integrantes ejercer el comercio ambulatorio en la cuadra 29 de la Av. Universitaria (vía auxiliar) del distrito de Comas, la que no sólo es una vía pública, sino que incluso ha sido declarada como zona rígida conforme aparece del Oficio N.° 116-2003-AL/MC remitido por la Procuraduría Pública Municipal a la Primera Fiscalía Especial de Prevención del Delito del Cono Norte de Lima con fecha 8 de septiembre de 2003 (fojas 172 a 174 de los autos); b) de conformidad con el Artículo 83°, inciso 3), numerales 3.1) y 3.2) de la Ley Orgánica de Municipalidades (N.° 27972), son funciones específicas exclusivas de las municipalidades en materia de abastecimiento y comercialización de productos y servicios “Controlar el cumplimiento de las normas de higiene y ordenamiento del acopio, distribución, almacenamiento y comercialización de alimentos y bebidas, a nivel distrital, en concordancia con las normas provinciales” y “Regular y controlar el comercio ambulatorio, de acuerdo a las normas establecidas por la municipalidad provincial”, respectivamente. Dichas atribuciones, por lo demás, son acordes con los el Artículo 195°, incisos 5) y 6) de la Constitución Política vigente, que confiere a los gobiernos locales competencia y atribuciones para organizar, reglamentar y administrar los servicios públicos locales de su responsabilidad, así como para planificar el desarrollo urbano de sus circunscripciones; e) tampoco puede omitirse que con fecha 23 de agosto de 2003 fue emitida la Ordenanza Municipal N.° 092-CM (obrante a fojas 168 y 169), mediante la cual la Municipalidad demandada aprueba el beneficio para que el sector informal de Comas formalice su situación en locales de la jurisdicción de dicho distrito, señalando para tal efecto los requisitos correspondientes a fin de que los asociados desarrollen sus actividades comerciales en el terreno que han adquirido y que se encuentra constituido por un área de 2371.75 metros cuadrados, ubicado en la Urbanización Tungasuca II Etapa, Manzana C.']"
